plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,worm?,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,4,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3723,3990,84,194,63,4,72.97340854,98.64356702,3.449749018,0.993553576,68.84962473,1,0.933082707,0.289876161,206.4481029,189.023808,11,5.457911875,5,20,23.40368644,0.051313515,401.7401154,0.990159574
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,5,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4541,4830,105,234,84,4,93.96190266,118.1722088,4.12304903,0.995638687,76.03802189,1,0.940165631,0.242538954,251.5570721,229.0087335,11,5.474928528,5,20,23.46854336,0.058059117,485.0538239,0.989971659
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,6,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4652,4956,126,240,105,4,114.9322872,121.6934652,4.23210759,0.995866489,76.9617461,1,0.93866021,0.236288889,257.9341241,235.0085105,11,5.477901033,5,20,23.42793848,0.052670768,497.3969696,0.987685775
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,7,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,2339,2541,147,125,126,4,135.8777255,64.06370244,2.434441187,0.983848404,54.57203767,1,0.920503739,0.410771887,130.1105166,120.0166655,11,5.353598378,5,20,23.29026153,-0.155416966,267.4974747,0.984842105
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,8,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4688,4977,168,241,147,4,156.9769625,121.6386519,4.241680636,0.995900312,77.25896055,1,0.941932891,0.235755609,259.6056352,236.0338959,11,5.492941261,5,20,23.48329129,0.006798708,499.882251,0.989447024
20211216-p28-EJG_1082,A10,A,10,Cel,Adult,DC19,DMSO,1p,48hr,55,9,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A10.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5356,5670,189,274,168,4,177.9985063,138.2458925,4.819440966,0.996860267,82.58008841,1,0.944620811,0.207492945,296.6330532,269.0167281,11,5.497207292,5,20,23.48765867,0.006853027,569.5391052,0.988374239
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,1,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,659,735,21,37,0,2,9.915022762,19.62670713,1.133140698,0.784642876,28.9666163,1,0.896598639,0.882502942,36.99589933,34.525353,11,4.725200941,4.123105626,20,22.93553484,1.109802337,96.87005769,0.982116244
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,2,N,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,814,903,42,45,21,2,31.02579853,23.43611794,1.219720421,0.862662742,32.19343084,1,0.901439646,0.819860013,45.54116303,42.29657197,11,4.924730809,4.472135955,20,23.0337908,1.164762321,111.6984848,0.985472155
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,3,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4617,4935,63,239,42,4,51.93892138,120.5471085,4.215831454,0.995841257,76.67168303,1,0.93556231,0.237201134,256.4164152,234.0085469,11,5.461426505,5,20,23.36091499,-0.108026626,494.5685425,0.987804878
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,4,M,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5011,5502,84,266,63,4,72.85930952,134.9133905,5.131895869,0.996746987,79.87617516,1,0.910759724,0.194859761,289.7684533,261.0076627,11,5.283726776,5,20,23.35369005,0.051327949,568.4680374,0.958126195
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,5,M,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4335,4536,105,220,84,4,93.9550173,113.6955017,3.994842195,0.995099221,74.29329328,1,0.955687831,0.250322779,239.5864899,215.2324325,11,5.498860635,5,20,23.69065976,-0.044457141,466.4974747,0.987471526
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,6,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3752,4011,126,195,105,4,114.9914712,99.01785714,3.56200822,0.993637742,69.11725379,1,0.935427574,0.280740509,208.0039356,190.010526,11,5.454299629,5,20,23.42611718,-0.006311386,409.8111832,0.986330179
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,7,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3794,4032,147,201,126,9,136.0263574,103.5904059,3.642700159,0.99368157,69.50302751,1,0.940972222,0.274521634,210.1126901,191.1674659,11,5.453924786,5,20,23.58222369,0.154445621,416.7401154,0.980108499
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,8,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4040,4326,168,210,147,4,156.9118812,106.6715347,3.84003448,0.994473211,71.72090184,1,0.933888118,0.260414328,223.9355498,205.0877861,11,5.453788127,5,20,23.51113574,0.037344722,441.5330086,0.978682171
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,9,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3686,3948,189,192,168,4,178.0143787,97.4576777,3.498762601,0.993428575,68.50664903,1,0.933637285,0.285815334,204.4276661,187.0240626,11,5.450703433,5,20,23.3975185,0.017196698,402.5685425,0.986880857
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,10,N,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,685,777,210,40,189,3,199,21.37080292,1.141190545,0.806903433,29.53250901,1,0.881595882,0.876277853,38.57363906,36.34556369,11,4.76838981,4.123105626,20,22.78480733,-1.96E-17,99.11269837,0.985611511
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,11,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3199,3444,231,168,210,4,219.9621757,85.21725539,3.041517202,0.991320697,63.82079053,1,0.928861789,0.328783279,177.6188082,163.0490724,11,5.435247911,5,20,23.35081207,-0.074275739,349.6690476,0.986432316
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,12,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4406,4704,252,228,231,4,240.8785747,115.6339083,4.075972823,0.995404512,74.89922185,1,0.93664966,0.245340203,244.4669139,223.0089684,11,5.467520615,5,20,23.40999793,0.012895598,475.0538239,0.986565159
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,13,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5290,5607,273,271,252,4,261.9880907,136.4659735,4.701557032,0.996784022,82.06970934,1,0.943463528,0.212695495,293.0011541,266.0169168,11,5.503296139,5,20,23.4796385,0.041592414,559.0538239,0.987493
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,14,P,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,3232,3486,294,170,273,4,282.9928837,86.7707302,3.142498013,0.991352386,64.14912477,1,0.92713712,0.318218181,179.3419778,165.1484181,11,5.425321123,5,20,23.53445553,0.294748091,357.254834,0.986568987
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,15,M,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5110,5607,315,271,294,4,303.7199609,134.0510763,5.250391337,0.996826939,80.66135428,1,0.911360799,0.190461993,293.380785,266.0075187,11,5.282170766,5,20,23.35291426,-0.164207782,580.645707,0.956570573
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,16,Y,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4872,5166,336,250,315,4,325.0055419,126.2419951,4.414615032,0.996195488,78.76054254,1,0.943089431,0.226520318,269.690624,245.0081631,11,5.497427524,5,20,23.50265257,0.036173747,519.882251,0.98783455
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,17,N,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,2000,2184,357,108,336,4,345.876,55.5075,2.138647464,0.9779661,50.46265044,1,0.915750916,0.467585246,111.34257,103.0436801,11,5.33595129,5,20,23.24429361,-0.068198684,231.8406204,0.985221675
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,18,M,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,4988,5481,378,265,357,4,367.1678027,135.2884924,5.036795501,0.996708331,79.69265242,1,0.91005291,0.198538932,287.9569313,260.0019231,11,5.29240351,5,20,23.34494919,-0.086816686,561.882251,0.956471716
20211216-p28-EJG_1082,A11,A,11,Cel,Adult,DC19,DMSO,1p,48hr,41,19,M,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A11.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,2665,2877,399,141,378,4,387.8803002,72.26454034,2.641508252,0.987166159,58.25103765,1,0.926312131,0.378571598,147.6245553,136.2974688,11,5.413543325,5,20,23.57512565,-0.304058671,297.4264069,0.987768718
20211216-p28-EJG_1082,A12,A,12,Cel,Adult,DC19,NA,NA,48hr,2,1,N,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_A12.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_A12.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,1270,1407,21,70,0,3,10.06850394,35.60787402,1.579504462,0.945014222,40.21211536,1,0.902629709,0.633109956,70.81407444,66.12110102,11,5.180340153,5,20,23.15827256,-0.231122424,158.7695526,0.98221191
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,1,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,1021,1134,21,57,0,3,9.863858962,29.22918707,1.356827892,0.914043723,36.05520178,1,0.900352734,0.737013151,57.00464867,53.08483776,11,5.076883646,5,20,23.12197878,0.206986147,131.9411255,0.985521236
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,2,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,1616,1764,42,88,21,4,31.02413366,45.6404703,1.850283866,0.96543611,45.36028113,1,0.916099773,0.540457612,89.70211306,83.02409289,11,5.272214309,5,20,23.37994279,-0.288946274,193.8406204,0.986568987
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,3,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,2654,2856,63,140,42,4,51.99811605,71.25169555,2.683365309,0.987278316,58.13069543,1,0.929271709,0.372666367,147.2013227,135.0592463,11,5.412102787,5,20,23.40525373,-0.03975374,299.1543289,0.984421365
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,4,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,8395,8862,84,426,63,4,72.96128648,213.4389518,7.357262861,0.998726711,103.3868753,1,0.947303092,0.135920113,465.2162054,421.0047506,11,5.512949452,5,20,23.46901995,0.012300502,880.9949494,0.986718383
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,5,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,2847,3066,105,150,84,4,93.99121883,76.12996136,2.771917046,0.988964153,60.20725026,1,0.928571429,0.360761157,157.8992199,145.0551619,11,5.425066944,5,20,23.39355897,-0.08230277,314.9116882,0.989228631
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,6,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,658,735,126,37,105,2,114.9559271,19.6550152,1.121178956,0.783617822,28.94463025,1,0.895238095,0.891918275,36.91969039,34.525353,11,4.736135729,4.123105626,20,22.93610647,0.560975367,96.28427125,0.98502994
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,7,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5361,5670,147,274,126,4,135.9936579,138.6086551,4.827158574,0.996823375,82.61862501,1,0.945502646,0.207161208,296.4559349,269.0910627,11,5.515022612,5,20,23.61092367,0.022660767,570.2609307,0.983669725
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,8,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5014,5271,168,260,147,9,157.0107698,133.6765058,4.631864015,0.996331602,79.90008184,1,0.951242648,0.215895803,277.047817,250,11,5.508280917,5,20,23.70878524,0.021283285,540.2253967,0.978150605
20211216-p28-EJG_1082,B01,B,1,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,72,9,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B01.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B01.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,5352,5670,189,274,168,4,177.9488042,138.2365471,4.879830819,0.996822753,82.54924617,1,0.943915344,0.204925137,296.100754,269.0910627,11,5.510553255,5,20,23.58493872,0.008013568,572.882251,0.982198569
20211216-p28-EJG_1082,B02,B,2,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,54,1,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B02.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,1772,1953,21,97,0,4,9.863431151,49.76862302,1.99309446,0.971924386,47.49926813,1,0.907322069,0.501732366,98.69961967,92.02173656,11,5.287652461,5,20,23.22336977,-0.048066872,210.6690476,0.982261641
20211216-p28-EJG_1082,B02,B,2,Cel,Adult,DC19,Ivermectin,0.00134uM,48hr,54,2,,20211216,file:/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1/20211216-p28-EJG_B02.TIF,0,p28,EJG,0,TimePoint_1/20211216-p28-EJG_B02.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_4417/input/20211216-p28-EJG_1082/TimePoint_1,/var/lib/condor/execute/slot1/dir_4417/wrmXpress/cp_pipelines/masks,1241,1365,42,69,21,4,30.87107172,35.67365028,1.573927635,0.941961624,39.75034937,1,0.909157509,0.635353226,69.13829731,64.28063472,11,5.156343044,5,20,23.2111483,-0.001430952,156.6690476,0.985702939
