plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,worm?,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
202111125-p01-NJW_1014,C08,C,8,Cel,Adult,RM2702,DMSO,1p,48hr,32,43,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4209,4956,903,243,882,7,892.1149917,123.9828938,5.49168188,0.996044741,73.20563669,1,0.849273608,0.182093577,248.0557984,235.0085105,11,4.870806915,5,20,22.04052676,-0.081603099,538.9482682,0.943510424
202111125-p01-NJW_1014,C08,C,8,Cel,Adult,RM2702,DMSO,1p,48hr,32,44,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3121,3717,924,184,903,7,912.6107017,94.83915412,3.920188887,0.992961948,63.03793,1,0.839655636,0.255089749,183.8607972,176,10.04987562,4.981772552,5,20,21.77533707,0.078270075,392.1076477,0.949498023
202111125-p01-NJW_1014,C08,C,8,Cel,Adult,RM2702,DMSO,1p,48hr,32,45,M,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,8140,9387,945,454,924,7,934.0528256,229.7062654,9.333765928,0.998884895,101.8045672,1,0.867156706,0.107137891,470.1936616,446.0044843,11,5.083243134,5,20,22.19874843,-0.031166052,977.1147904,0.946071595
202111125-p01-NJW_1014,C08,C,8,Cel,Adult,RM2702,DMSO,1p,48hr,32,46,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4059,4725,966,232,945,7,954.7245627,119.110372,4.776490782,0.995570975,71.88935465,1,0.859047619,0.209358721,235.2888557,224,11,5.075178012,5,20,22.1201977,-0.0215498,493.5929291,0.958667926
202111125-p01-NJW_1014,C08,C,8,Cel,Adult,RM2702,DMSO,1p,48hr,32,47,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C08.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C08.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4161,4872,987,239,966,7,975.6210046,122.6491228,4.876017096,0.995878678,72.78701633,1,0.854064039,0.205085417,242.541227,231.0086578,11,5.053547184,5,20,21.99737717,-0.025834598,504.9360749,0.960083064
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,1,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1350,1575,21,82,0,7,10.11259259,44.01925926,1.786365798,0.960388225,41.45929794,1,0.857142857,0.55979576,78.68561536,74.16872656,11,4.936143238,5,20,21.9269659,0.022601853,174.0832611,0.967741935
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,2,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1844,2163,42,110,21,7,31.32700651,58.27982646,2.305861836,0.978854781,48.45465633,1,0.852519649,0.433677328,107.5391268,102.0441081,11,4.997495335,5,20,21.99781558,-0.286324278,231.1543289,0.961919666
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,3,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1047,2163,63,110,42,7,51.93791786,56.34861509,4.684697388,0.986117589,36.51139279,6,0.484049931,0.21346096,137.4298632,102.019606,9.219544457,3.481952784,3,20,22.82002109,-0.02132623,248.2670273,0.536372951
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,4,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1000,1407,84,106,63,39,72.859,75.976,2.016451066,0.926816207,35.68248232,2,0.710732054,0.495920787,60.30200125,67.08203932,10.19803903,4.559117172,4,20,22.64432233,-2.396309474,159.1837662,0.838926174
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,5,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,137,169,101,18,88,5,94,11,0.975019782,0,13.20733954,1,0.810650888,1.025620216,13.1914593,12.80624847,6.708203932,2.560474777,2.236067977,12,13.1914593,45,40.97056275,0.944827586
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,6,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1030,1218,126,64,105,6,114.6466019,34.86213592,1.588666941,0.930536166,36.21376439,1,0.845648604,0.629458557,60.05927313,57.14017851,11,4.807301845,4.472135955,20,21.99370619,1.841751152,143.3969696,0.961718021
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,7,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1242,1449,147,75,126,6,136.0016103,39.80032206,1.84088325,0.951755218,39.7663616,1,0.857142857,0.543217502,71.98895568,68.18357573,11,4.858669526,4.736067977,20,22.0904073,-0.026194823,169.5035713,0.960556845
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,8,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1314,1575,168,81,147,6,156.9710807,42.46803653,1.79843974,0.958660854,40.90277205,1,0.834285714,0.556037535,76.78196499,74.02702209,11,4.914011811,5,20,21.84839773,0.17869975,172.3259018,0.967599411
202111125-p01-NJW_1014,C09,C,9,Cel,Adult,RM2702,ML 228,10uM,48hr,4,9,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C09.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C09.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1067,1239,189,65,168,6,177.9568885,34.88472352,1.651569508,0.935411838,36.85846706,1,0.86117837,0.605484659,62.22206316,58.30951895,11,4.802129112,4.472135955,20,21.9992344,0.148291641,148.8111832,0.959532374
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,1,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1726,2016,21,103,0,7,9.549246813,54.77983778,2.286817069,0.976365903,46.8786887,1,0.856150794,0.437289022,101.327677,95.04735662,10.19803903,4.921689076,5,20,21.89935219,-0.037241386,222.7106781,0.951488423
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,2,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1447,1659,42,86,21,7,30.58604008,46.08500346,2.079783208,0.964508977,42.92292652,1,0.872212176,0.480819345,84.03080842,78.10249676,11,4.88285163,5,20,22.18833976,-0.953842781,194.4680374,0.958913188
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,3,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1459,2289,63,116,42,7,51.6456477,65.47224126,3.255298995,0.985300864,43.10053939,2,0.637396243,0.307191444,125.1214044,108.0185169,11,4.228645781,4,20,21.37424023,0.010630918,244.3025612,0.719073435
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,4,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1387,2037,84,104,63,7,72.99783706,47.18024513,2.615165388,0.96690795,42.02360347,2,0.680903289,0.382384993,88.81487963,96.25487001,11,4.71907399,4,20,22.65893974,-0.904318471,213.4974747,0.762506872
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,5,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1763,3087,105,154,84,7,93.86386841,91.67498582,4.671987757,0.991599037,47.37849003,3,0.571104632,0.214041657,164.0818388,146.013698,10.19803903,4.037985333,3.605551275,20,21.22394012,-0.587568511,321.7228714,0.636002886
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,6,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2514,2961,126,148,105,7,114.5970565,76.91607001,3.016672513,0.988528693,56.57671089,1,0.849037487,0.33149107,146.1340867,140.0035714,11,5.043260939,5,20,22.07109616,-8.22E-04,308.7106781,0.960275019
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,7,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1913,2226,147,113,126,7,135.7375849,60.00888657,2.382032762,0.980132638,49.35288491,1,0.859389039,0.419809507,111.1489778,105.0190459,11,5.024286725,5,20,22.04564041,0.512808814,239.2964646,0.96421371
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,8,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1275,1491,168,78,147,7,157.0243137,41.34588235,1.796116421,0.954006252,40.29119531,1,0.855130785,0.556756783,73.80591762,70.06425622,11,4.890498742,5,20,22.12603315,-0.263041655,169.6396103,0.964447806
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,9,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2095,2436,189,125,168,9,177.9665871,65.26443914,2.689558657,0.98334097,51.64723464,1,0.86001642,0.371808214,121.8146587,115.0695442,11,4.972118831,5,20,22.1423188,0.248443874,266.0954544,0.950975942
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,10,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2037,2394,210,122,189,8,198.9803633,63.78939617,2.560718126,0.981784239,50.92729084,1,0.850877193,0.390515453,117.2011831,113.0176977,11,5.026316776,5,20,22.26813491,-0.376502239,256.0243866,0.964945523
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,11,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2028,2352,231,119,210,7,219.9344181,62.27120316,2.627184978,0.981671626,50.81466124,1,0.862244898,0.38063555,116.9334422,111.0180166,11,5.002805895,5,20,22.28520085,0.444243113,258.7523087,0.956152758
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,12,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1114,1302,252,67,231,5,241.0628366,36.17145422,1.609049708,0.938513021,37.66150359,1,0.855606759,0.62148484,64.29107216,61.07372594,11,4.884315775,4.736067977,20,22.19609674,0.478537713,150.0832611,0.967013889
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,13,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1708,1974,273,101,252,7,261.7775176,53.0971897,2.360672384,0.974399724,46.63360529,1,0.865248227,0.423608124,98.76578036,93.04837452,11,4.929699999,5,20,22.20477414,-0.509427709,225.0954544,0.955257271
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,14,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2231,2604,294,131,273,7,282.826087,68.65889736,2.68982366,0.984978687,53.29725532,1,0.856758833,0.371771583,128.8121526,123,11,5.056990016,5,20,22.24276168,-0.322582512,274.6101731,0.961223611
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,15,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,1278,1470,315,77,294,7,304.1979656,41.0970266,1.700464723,0.953745687,40.33856887,1,0.869387755,0.588074534,73.8205957,69.26037828,11,4.971973936,5,20,22.19155207,0.664622602,165.254834,0.968181818
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,16,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2420,2814,336,141,315,7,324.8933884,73.11487603,3.020172717,0.98703196,55.50891548,1,0.859985785,0.331106891,139.1789143,133.0037593,11,5.046648558,5,20,22.34153654,-0.289609134,303.0599205,0.952380952
202111125-p01-NJW_1014,C10,C,10,Cel,Adult,RB830,ML 228,5uM,48hr,90,17,N,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C10.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2622,3087,357,154,336,7,345.7261632,80.26887872,3.196043847,0.989440536,57.77918385,1,0.849368319,0.312886821,152.2711296,146,11,5.04369144,5,20,22.07008394,-0.05745107,324.509668,0.960791499
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,1,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4578,5439,21,266,0,7,9.581476627,135.5349498,5.423819342,0.996816596,76.34717176,1,0.841698842,0.184371923,271.4848376,258,10.19803903,4.999525462,5,20,21.64514903,-0.204513327,558.5929291,0.950581395
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,2,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,3571,4179,42,206,21,7,30.64127695,106.3326799,4.267753293,0.994436763,67.429507,1,0.854510648,0.234315325,208.5559696,198.0101008,11,5.029567569,5,20,21.96830365,-0.145334569,437.6223664,0.956347081
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,3,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4065,4725,63,232,42,7,52.08142681,118.8123001,4.578586167,0.995599874,71.94246833,1,0.86031746,0.218408033,235.9063959,224.0089284,11,5.098432294,5,20,22.10593997,0.012526795,483.6162697,0.949322746
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,4,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,2821,3297,84,164,63,7,73.09571074,84.60014179,3.482895536,0.990660986,59.93170076,1,0.855626327,0.287117426,162.8148561,156.0032051,11,5.041156086,5,20,22.19950017,0.217696841,351.3797257,0.962141883
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,5,Y,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4631,5397,105,264,84,7,93.82530771,134.8870654,5.156992214,0.996651048,76.78783974,1,0.858069298,0.193911481,269.3717849,256.0175775,11,5.106016236,5,20,22.02711611,0.156870818,547.8233765,0.956028076
202111125-p01-NJW_1014,C11,C,11,Cel,Adult,RB830,DMSO,1p,48hr,50,6,M,20211112,file:/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1/202111125-p01-NJW_C11.TIF,0,p01,NJW,0,TimePoint_1/202111125-p01-NJW_C11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_36218/input/202111125-p01-NJW_1014/TimePoint_1,/var/lib/condor/execute/slot1/dir_36218/Core_imgproc/cp_pipelines/masks,4833,5628,126,275,105,7,114.8553693,140.2373267,5.547024807,0.996871169,78.44467298,1,0.858742004,0.180276821,279.8936327,267.0074905,11,5.082977754,5,20,22.1237667,0.153176688,580.4213562,0.955704963
