plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,worm?,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,28,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2810,3045,588,149,567,4,577.002847,75.85622776,2.728984897,0.988820149,59.81474,1,0.922824302,0.366436619,156.1776156,144.0034722,11,5.414933366,5,20,23.28812653,0.007416239,310.4264069,0.988392543
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,29,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4089,4368,609,212,588,4,598.0139398,107.2621668,3.834498612,0.994657094,72.15453207,1,0.936126374,0.260790289,226.8025682,207.0096616,11,5.451224142,5,20,23.41374448,0.050155459,443.882251,0.985538684
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,30,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2770,3003,630,147,609,4,618.9202166,75.17148014,2.712113219,0.988482799,59.38748638,1,0.922410922,0.36871617,153.9684557,142.0140838,11,5.409876186,5,20,23.3005491,-0.18344199,307.254834,0.987874465
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,31,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5717,6069,651,293,630,4,639.9476998,147.6036383,5.109735316,0.997255869,85.31770319,1,0.94200033,0.195704853,316.7955697,288.0069444,11,5.492982686,5,20,23.45299925,-0.002364106,605.882251,0.988416321
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,32,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5586,5922,672,286,651,4,660.9860365,144.5486932,5.032680503,0.997119745,84.33454866,1,0.943262411,0.198701269,309.4396089,281.0160138,11,5.495582979,5,20,23.46893592,0.001380442,594.3675324,0.985880692
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,33,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5966,6321,693,305,672,4,682.0046933,154.0077104,5.328126884,0.99747613,87.15587831,1,0.943838,0.187683218,330.5267028,300.0149996,11,5.489656774,5,20,23.46825854,0.024724399,632.0243866,0.987094639
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,34,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4581,4851,714,235,693,4,703.0604671,119.158699,4.24012221,0.995654515,76.37218312,1,0.944341373,0.235842259,253.3984764,230.0782476,11,5.497045967,5,20,23.59748909,0.016822682,494.0538239,0.985373199
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,35,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4757,5061,735,245,714,4,723.9915913,123.7164179,4.435399766,0.995981059,77.82544901,1,0.93993282,0.225458821,263.2125016,240.1020616,11,5.488798852,5,20,23.57439314,-0.043251495,514.9177849,0.982648213
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,36,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5967,6342,756,306,735,4,744.9951399,154.1452991,5.2413943,0.997487406,87.16318238,1,0.940870388,0.190788928,330.7447634,301.0016611,11,5.505435564,5,20,23.43129025,-0.014812147,626.9116882,0.987260093
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,37,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5896,6258,777,302,756,4,765.9823609,152.4277476,5.217355624,0.997424269,86.64306294,1,0.942154043,0.191667977,326.7758945,297.0151511,11,5.507566114,5,20,23.43880221,-0.006947044,621.7401154,0.986283038
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,38,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,422,504,798,26,777,2,786.8672986,13.97867299,1.024223658,0.437661659,23.17988542,1,0.837301587,0.976349249,24.4780387,23.85372088,11,4.155785624,3.605551275,20,22.00917735,6.798240933,73.69848481,0.981395349
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,39,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5967,6321,819,305,798,4,807.980057,153.7841461,5.307997587,0.997470583,87.16318238,1,0.943996203,0.188394961,330.4402989,300.0066666,11,5.507900836,5,20,23.48785619,0.064090497,630.882251,0.985792169
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,40,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5947,6321,840,305,819,4,828.9796536,153.8210863,5.281085224,0.997474396,87.01698439,1,0.940832147,0.18935502,329.756606,300.0016667,11,5.489847409,5,20,23.42161143,-0.0100073,628.2253967,0.986235489
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,41,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5589,5943,861,287,840,4,850.0148506,144.4328145,5.001975144,0.997141772,84.35719184,1,0.940434124,0.199921025,309.9627885,282.015957,11,5.479249662,5,20,23.41868288,0.04285527,592.7106781,0.987804878
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,42,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5452,5943,882,287,861,4,871.0917095,148.217168,5.482096267,0.997049156,83.31687703,1,0.917381794,0.182411974,305.8487568,282.015957,11,5.349979544,5,20,23.47870762,-0.162793634,612.8528137,0.962061055
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,43,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5727,5985,903,303,882,18,891.9135673,157.100227,5.031307752,0.997225856,85.39228813,1,0.956892231,0.198755483,317.1301935,284.1126537,11,5.506415642,5,20,23.60563366,-0.036029279,601.7401154,0.985375086
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,44,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5799,6153,924,297,903,4,912.9944818,149.7428867,5.151668693,0.997331295,85.92738865,1,0.942467089,0.194111862,321.3104729,292.0154106,11,5.498833584,5,20,23.45849696,-0.044126681,612.7106781,0.986560054
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,45,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5769,6048,945,302,924,14,933.9545849,155.6434391,5.075155623,0.997269565,85.70483612,1,0.953869048,0.197038293,319.3000611,287.0627109,11,5.519977214,5,20,23.57942653,-0.067796936,606.5685425,0.987673344
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,46,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5101,5376,966,269,945,13,955.0372476,138.5153891,4.600664509,0.996520258,80.59029047,1,0.948846726,0.217359905,282.6082776,255.0960603,11,5.48328562,5,20,23.55565924,0.083515438,543.0538239,0.986844651
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,47,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,844,966,987,50,966,4,975.8957346,25.92535545,1.580990989,0.865962326,32.78130833,2,0.873706004,0.632514674,47.34372925,46.84015371,11,4.758104621,4.061552813,20,23.67703635,1.291854674,129.491378,0.931567329
20211118-p01-EJG_975,C03,C,3,Cel,Adult,N2,Ivermectin,0.0036uM,48hr,67,48,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C03.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C03.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5765,6111,1008,295,987,4,996.9902862,148.7831743,5.120379766,0.997296389,85.67511877,1,0.943380789,0.195298014,319.3674499,290.0068965,11,5.498784725,5,20,23.46842972,-0.010170303,609.0538239,0.987495718
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,1,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4462,4683,21,239,0,16,9.954952936,125.2590766,4.084593726,0.99537735,75.37370131,1,0.952808029,0.24482239,246.6726039,222.1823575,11,5.510264506,5,20,23.69075833,-0.036400279,478.5685425,0.986513376
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,2,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4993,5376,42,270,21,14,30.80993391,138.5517725,5.172292917,0.996551239,79.7325846,1,0.92875744,0.193337852,285.0299091,255.0960603,11,5.303122647,5,20,23.65169216,-0.109565676,569.6751442,0.962598805
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,3,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2802,3129,63,153,42,4,52.17201999,75.93433262,3.462237587,0.988816536,59.72953377,1,0.895493768,0.288830554,158.0463618,148.0033783,11,5.161962338,5,20,23.5705677,0.49139686,349.1543289,0.950474898
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,4,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5911,6279,84,303,63,4,72.96075114,152.4102521,5.297547462,0.997441361,86.75320714,1,0.941391941,0.188766596,327.7558681,298.0151003,11,5.48362089,5,20,23.43106297,-0.004752188,627.2964646,0.986646637
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,5,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5600,5943,105,287,84,4,93.99821429,145.1185714,5.01190466,0.997141598,84.44016491,1,0.942285041,0.199524945,310.3437784,282.015957,11,5.499754244,5,20,23.44817883,-2.20E-04,593.882251,0.986958054
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,6,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4961,5250,126,254,105,4,115.0050393,129.4053618,4.567904605,0.996306474,79.47667193,1,0.944952381,0.218918757,274.8222094,249.1284809,11,5.48710082,5,20,23.59858784,0.19350122,533.6396103,0.983154974
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,7,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,1325,1575,147,79,126,4,136.2324528,39.53660377,2.370471167,0.955034877,41.07362167,1,0.841269841,0.421857061,78.14342714,74,11,4.606106943,4,20,23.16901674,1.818326318,198.6690476,0.920138889
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,8,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2964,3192,168,159,147,7,156.9760459,82.07793522,2.939292968,0.989650156,61.43192989,1,0.928571429,0.340217872,164.2032523,151.1191583,11,5.423504789,5,20,23.5633495,0.042369196,330.8761543,0.979187314
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,9,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,3313,3570,189,177,168,7,177.9405373,91.18321763,3.192987482,0.991767765,64.94799929,1,0.928011204,0.31318632,183.6934394,169.0739483,11,5.44525566,5,20,23.52187213,-0.197989743,364.5979797,0.979597871
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,10,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5713,6237,210,301,189,4,199.0162787,149.1573604,5.813313399,0.997397602,85.28785095,1,0.915985249,0.172018938,324.4054082,296.0067567,11,5.306343909,5,20,23.38876199,0.042005033,646.0243866,0.96065243
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,11,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5605,5838,231,296,210,18,220.021231,153.6305085,4.96968662,0.99707024,84.477853,1,0.960089072,0.201219931,309.7702804,277.1461708,11,5.52691368,5,20,23.69476894,0.024870402,591.6396103,0.987839267
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,12,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5759,6090,252,298,231,8,241.0531342,151.7874631,5.10770235,0.99727832,85.6305234,1,0.945648604,0.195782748,319.0392624,289.0847627,11,5.506267364,5,20,23.52241581,-0.093418862,607.9827561,0.987313561
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,13,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5791,6153,273,299,252,6,261.984804,152.4360214,5.226362238,0.997293088,85.86809771,1,0.94116691,0.191337675,320.4698334,292.027396,11,5.496543642,5,20,23.56379011,0.002456969,616.7106781,0.985031468
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,14,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,5894,6258,294,302,273,4,282.9577536,151.9720054,5.403927396,0.997431218,86.62836647,1,0.941834452,0.185050599,326.9648135,297.0269348,11,5.470032875,5,20,23.42073639,-0.08360078,632.6518036,0.986443515
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,15,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,4297,4536,315,220,294,4,304.0428206,112.6085641,3.938377683,0.995010274,73.96695427,1,0.947310406,0.253911656,237.5125163,215.1139233,11,5.493436103,5,20,23.69722072,0.070373717,461.1543289,0.985776554
20211118-p01-EJG_975,C04,C,4,Cel,Adult,N2,Levamisole,0.36uM,48hr,73,16,,20211118,file:/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1/20211118-p01-EJG_C04.TIF,0,p01,EJG,0,TimePoint_1/20211118-p01-EJG_C04.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_31953/input/20211118-p01-EJG_975/TimePoint_1,/var/lib/condor/execute/slot1/dir_31953/wrmXpress/cp_pipelines/masks,2310,2604,336,128,315,4,325.2060606,63.42337662,3.051824889,0.984022545,54.23267786,1,0.887096774,0.327672798,131.9474653,123.0365799,11,5.010440419,5,20,23.49244161,0.348609664,297.6396103,0.947886746
